Box Number,Sample Type,Species,Reagent,SampleID,Date Stockage,Notes,,,,,,,
ED-EDTA-PEL-2,Blood Pellet,Eidolon dupreanum,EDTA,KEL410,12/2/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,KEL412,12/2/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,KEL413,12/2/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,KEL415,12/2/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,KEL417,12/2/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,KEL418,12/2/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,KEL419,12/2/19,,,,,,,,
ED-EDTA-PEL-4,Blood Pellet,Eidolon dupreanum,EDTA,KEL423,12/2/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,KEL401,12/2/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,KEL402,12/2/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,KEL404,12/2/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,KEL405,12/2/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,KEL407,12/2/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,KEL408,12/2/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,KEL409,12/2/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,KEL410,12/2/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,KEL412,12/2/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,KEL413,12/2/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,KEL415,12/2/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,KEL417,12/2/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,KEL418,12/2/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,KEL419,12/2/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,KEL423,12/2/19,,,,,,,,
ED-PEL-B-5,Pellet B,Eidolon dupreanum,raw,KEL401,12/2/19,,,,,,,,
ED-PEL-B-5,Pellet B,Eidolon dupreanum,raw,KEL402,12/2/19,,,,,,,,
ED-PEL-B-5,Pellet B,Eidolon dupreanum,raw,KEL403,12/2/19,,,,,,,,
ED-PEL-B-5,Pellet B,Eidolon dupreanum,raw,KEL404,12/2/19,,,,,,,,
ED-PEL-B-5,Pellet B,Eidolon dupreanum,raw,KEL405,12/2/19,,,,,,,,
ED-PEL-B-5,Pellet B,Eidolon dupreanum,raw,KEL406,12/2/19,,,,,,,,
ED-PEL-B-5,Pellet B,Eidolon dupreanum,raw,KEL407,12/2/19,,,,,,,,
ED-PEL-B-5,Pellet B,Eidolon dupreanum,raw,KEL408,12/2/19,,,,,,,,
ED-PEL-B-5,Pellet B,Eidolon dupreanum,raw,KEL409,12/2/19,,,,,,,,
ED-PEL-B-5,Pellet B,Eidolon dupreanum,raw,KEL410,12/2/19,,,,,,,,
ED-PEL-B-5,Pellet B,Eidolon dupreanum,raw,KEL412,12/2/19,,,,,,,,
ED-PEL-B-5,Pellet B,Eidolon dupreanum,raw,KEL413,12/2/19,,,,,,,,
ED-PEL-B-5,Pellet B,Eidolon dupreanum,raw,KEL413,12/2/19,,,,,,,,
ED-PEL-B-5,Pellet B,Eidolon dupreanum,raw,KEL414,12/2/19,,,,,,,,
ED-PEL-B-5,Pellet B,Eidolon dupreanum,raw,KEL415,12/2/19,,,,,,,,
ED-PEL-B-5,Pellet B,Eidolon dupreanum,raw,KEL416,12/2/19,,,,,,,,
ED-PEL-B-5,Pellet B,Eidolon dupreanum,raw,KEL418,12/2/19,,,,,,,,
ED-PEL-B-5,Pellet B,Eidolon dupreanum,raw,KEL419,12/2/19,,,,,,,,
ED-PEL-B-5,Pellet B,Eidolon dupreanum,raw,KEL420,12/2/19,,,,,,,,
ED-PEL-B-5,Pellet B,Eidolon dupreanum,raw,KEL421,12/2/19,,,,,,,,
ED-PEL-B-5,Pellet B,Eidolon dupreanum,raw,KEL422,12/2/19,,,,,,,,
ED-PEL-B-5,Pellet B,Eidolon dupreanum,raw,KEL423,12/2/19,,,,,,,,
ED-PEL-A-6,Pellet A,Eidolon dupreanum,raw,KEL401,12/2/19,,,,,,,,
ED-PEL-A-6,Pellet A,Eidolon dupreanum,raw,KEL402,12/2/19,,,,,,,,
ED-PEL-A-6,Pellet A,Eidolon dupreanum,raw,KEL403,12/2/19,,,,,,,,
ED-PEL-A-6,Pellet A,Eidolon dupreanum,raw,KEL404,12/2/19,,,,,,,,
ED-PEL-A-6,Pellet A,Eidolon dupreanum,raw,KEL405,12/2/19,,,,,,,,
ED-PEL-A-6,Pellet A,Eidolon dupreanum,raw,KEL405,12/2/19,,,,,,,,
ED-PEL-A-6,Pellet A,Eidolon dupreanum,raw,KEL406,12/2/19,,,,,,,,
ED-PEL-A-6,Pellet A,Eidolon dupreanum,raw,KEL407,12/2/19,,,,,,,,
ED-PEL-A-6,Pellet A,Eidolon dupreanum,raw,KEL408,12/2/19,,,,,,,,
ED-PEL-A-6,Pellet A,Eidolon dupreanum,raw,KEL409,12/2/19,,,,,,,,
ED-PEL-A-6,Pellet A,Eidolon dupreanum,raw,KEL410,12/2/19,,,,,,,,
ED-PEL-A-6,Pellet A,Eidolon dupreanum,raw,KEL411,12/2/19,,,,,,,,
ED-PEL-A-6,Pellet A,Eidolon dupreanum,raw,KEL412,12/2/19,,,,,,,,
ED-PEL-A-6,Pellet A,Eidolon dupreanum,raw,KEL414,12/2/19,,,,,,,,
ED-PEL-A-6,Pellet A,Eidolon dupreanum,raw,KEL415,12/2/19,,,,,,,,
ED-PEL-A-6,Pellet A,Eidolon dupreanum,raw,KEL416,12/2/19,,,,,,,,
ED-PEL-A-6,Pellet A,Eidolon dupreanum,raw,KEL417,12/2/19,,,,,,,,
ED-PEL-A-6,Pellet A,Eidolon dupreanum,raw,KEL418,12/2/19,,,,,,,,
ED-PEL-A-6,Pellet A,Eidolon dupreanum,raw,KEL419,12/2/19,,,,,,,,
ED-PEL-A-6,Pellet A,Eidolon dupreanum,raw,KEL420,12/2/19,,,,,,,,
ED-PEL-A-6,Pellet A,Eidolon dupreanum,raw,KEL421,12/2/19,,,,,,,,
ED-PEL-A-6,Pellet A,Eidolon dupreanum,raw,KEL422,12/2/19,,,,,,,,
ED-PEL-A-6,Pellet A,Eidolon dupreanum,raw,KEL423,12/2/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY054,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY055,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY056,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY057,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY058,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY059,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY060,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY061,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY062,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY063,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY064,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY065,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY066,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY067,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY068,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY069,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY070,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY071,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY072,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY073,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY074,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY075,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY076,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY077,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY078,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY079,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY080,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY082,12/4/19,,,,,,,,
ED-RNA-BLD-7,Whole Blood,Eidolon dupreanum,RNA-protect,WAY083,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY054,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY055,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY056,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY057,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY058,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY059,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY060,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY061,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY062,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY063,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY064,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY065,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY066,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY067,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY068,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY069,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY070,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY071,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY072,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY073,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY074,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY075,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY076,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY077,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY078,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY079,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY080,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY081,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY082,12/4/19,,,,,,,,
ED-PEL-B-5,Blood Pellet B,Eidolon dupreanum,raw,WAY083,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY054,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY055,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY056,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY057,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY058,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY059,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY060,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY061,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY062,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY063,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY064,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY065,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY066,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY067,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY068,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY069,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY070,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY071,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY072,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY073,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY074,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY075,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY076,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY077,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY078,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY079,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY080,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY081,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY082,12/4/19,,,,,,,,
ED-FEC-5,Feces,Eidolon dupreanum,UTM,WAY083,12/4/19,,,,,,,,
ED-UR-3,Urine,Eidolon dupreanum,UTM,WAY054,12/4/19,,,,,,,,
ED-UR-3,Urine,Eidolon dupreanum,UTM,WAY056,12/4/19,,,,,,,,
ED-UR-3,Urine,Eidolon dupreanum,UTM,WAY057,12/4/19,,,,,,,,
ED-UR-3,Urine,Eidolon dupreanum,UTM,WAY062,12/4/19,,,,,,,,
ED-UR-3,Urine,Eidolon dupreanum,UTM,WAY063,12/4/19,,,,,,,,
ED-UR-3,Urine,Eidolon dupreanum,UTM,WAY064,12/4/19,,,,,,,,
ED-UR-3,Urine,Eidolon dupreanum,UTM,WAY065,12/4/19,,,,,,,,
ED-UR-3,Urine,Eidolon dupreanum,UTM,WAY066,12/4/19,,,,,,,,
ED-UR-3,Urine,Eidolon dupreanum,UTM,WAY067,12/4/19,,,,,,,,
ED-UR-3,Urine,Eidolon dupreanum,UTM,WAY068,12/4/19,,,,,,,,
ED-UR-3,Urine,Eidolon dupreanum,UTM,WAY069,12/4/19,,,,,,,,
ED-UR-3,Urine,Eidolon dupreanum,UTM,WAY073,12/4/19,,,,,,,,
ED-UR-3,Urine,Eidolon dupreanum,UTM,WAY074,12/4/19,,,,,,,,
ED-UR-3,Urine,Eidolon dupreanum,UTM,WAY075,12/4/19,,,,,,,,
ED-UR-3,Urine,Eidolon dupreanum,UTM,WAY076,12/4/19,,,,,,,,
ED-UR-3,Urine,Eidolon dupreanum,UTM,WAY077,12/4/19,,,,,,,,
ED-UR-3,Urine,Eidolon dupreanum,UTM,WAY078,12/4/19,,,,,,,,
ED-UR-3,Urine,Eidolon dupreanum,UTM,WAY079,12/4/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,WAY050,12/4/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,WAY051,12/4/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,WAY054,12/4/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,WAY056,12/4/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,WAY057,12/4/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,WAY058,12/4/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,WAY059,12/4/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,WAY060,12/4/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,WAY064,12/4/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,WAY065,12/4/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,WAY066,12/4/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,WAY067,12/4/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,WAY068,12/4/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,WAY069,12/4/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,WAY070,12/4/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,WAY071,12/4/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,WAY072,12/4/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,WAY073,12/4/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,WAY074,12/4/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,WAY075,12/4/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,WAY076,12/4/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,WAY078,12/4/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,WAY079,12/4/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,WAY080,12/4/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,WAY083,12/4/19,,,,,,,,
ED-EDTA-PEL-3,Blood Pellet,Eidolon dupreanum,EDTA,WAY055,12/4/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,WAY054,12/4/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,WAY055,12/4/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,WAY056,12/4/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,WAY057,12/4/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,WAY058,12/4/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,WAY059,12/4/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,WAY060,12/4/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,WAY061,12/4/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,WAY065,12/4/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,WAY066,12/4/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,WAY068,12/4/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,WAY069,12/4/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,WAY070,12/4/19,,,,,,,,
ED-EDTA-PLAS-3,Plasma,Eidolon dupreanum,EDTA,WAY071,12/4/19,,,,,,,,
ED-EDTA-PLAS-4,Plasma,Eidolon dupreanum,EDTA,WAY067,12/4/19,,,,,,,,
ED-EDTA-PLAS-4,Plasma,Eidolon dupreanum,EDTA,WAY072,12/4/19,,,,,,,,
ED-EDTA-PLAS-4,Plasma,Eidolon dupreanum,EDTA,WAY073,12/4/19,,,,,,,,
ED-EDTA-PLAS-4,Plasma,Eidolon dupreanum,EDTA,WAY074,12/4/19,,,,,,,,
ED-EDTA-PLAS-4,Plasma,Eidolon dupreanum,EDTA,WAY075,12/4/19,,,,,,,,
ED-EDTA-PLAS-4,Plasma,Eidolon dupreanum,EDTA,WAY076,12/4/19,,,,,,,,
ED-EDTA-PLAS-4,Plasma,Eidolon dupreanum,EDTA,WAY078,12/4/19,,,,,,,,
ED-EDTA-PLAS-4,Plasma,Eidolon dupreanum,EDTA,WAY079,12/4/19,,,,,,,,
ED-EDTA-PLAS-4,Plasma,Eidolon dupreanum,EDTA,WAY080,12/4/19,,,,,,,,
ED-EDTA-PLAS-4,Plasma,Eidolon dupreanum,EDTA,WAY083,12/4/19,,,,,,,,
ED-WP-5,Wing punch,Eidolon dupreanum,EtOH,WAY054,12/4/19,,,,,,,,
ED-WP-5,Wing punch,Eidolon dupreanum,EtOH,WAY055,12/4/19,,,,,,,,
ED-WP-5,Wing punch,Eidolon dupreanum,EtOH,WAY056,12/4/19,,,,,,,,
ED-WP-5,Wing punch,Eidolon dupreanum,EtOH,WAY057,12/4/19,,,,,,,,
ED-WP-5,Wing punch,Eidolon dupreanum,EtOH,WAY058,12/4/19,,,,,,,,
ED-WP-5,Wing punch,Eidolon dupreanum,EtOH,WAY059,12/4/19,,,,,,,,
ED-WP-6,Wing punch,Eidolon dupreanum,EtOH,WAY060,12/4/19,,,,,,,,
ED-WP-6,Wing punch,Eidolon dupreanum,EtOH,WAY061,12/4/19,,,,,,,,
ED-WP-6,Wing punch,Eidolon dupreanum,EtOH,WAY062,12/4/19,,,,,,,,
ED-WP-6,Wing punch,Eidolon dupreanum,EtOH,WAY063,12/4/19,,,,,,,,
ED-WP-6,Wing punch,Eidolon dupreanum,EtOH,WAY064,12/4/19,,,,,,,,
ED-WP-6,Wing punch,Eidolon dupreanum,EtOH,WAY065,12/4/19,,,,,,,,
ED-WP-6,Wing punch,Eidolon dupreanum,EtOH,WAY066,12/4/19,,,,,,,,
ED-WP-6,Wing punch,Eidolon dupreanum,EtOH,WAY067,12/4/19,,,,,,,,
ED-WP-6,Wing punch,Eidolon dupreanum,EtOH,WAY068,12/4/19,,,,,,,,
ED-WP-6,Wing punch,Eidolon dupreanum,EtOH,WAY069,12/4/19,,,,,,,,
ED-WP-6,Wing punch,Eidolon dupreanum,EtOH,WAY070,12/4/19,,,,,,,,
ED-WP-6,Wing punch,Eidolon dupreanum,EtOH,WAY071,12/4/19,,,,,,,,
ED-WP-6,Wing punch,Eidolon dupreanum,EtOH,WAY072,12/4/19,,,,,,,,
ED-WP-6,Wing Punch,Eidolon dupreanum,EtOH,WAY073,12/4/19,,,,,,,,
ED-WP-6,Wing Punch,Eidolon dupreanum,EtOH,WAY074,12/4/19,,,,,,,,
ED-WP-6,Wing Punch,Eidolon dupreanum,EtOH,WAY075,12/4/19,,,,,,,,
ED-WP-6,Wing Punch,Eidolon dupreanum,EtOH,WAY076,12/4/19,,,,,,,,
ED-WP-6,Wing Punch,Eidolon dupreanum,EtOH,WAY077,12/4/19,,,,,,,,
ED-WP-6,Wing Punch,Eidolon dupreanum,EtOH,WAY078,12/4/19,,,,,,,,
ED-WP-6,Wing Punch,Eidolon dupreanum,EtOH,WAY079,12/4/19,,,,,,,,
ED-WP-6,Wing Punch,Eidolon dupreanum,EtOH,WAY080,12/4/19,,,,,,,,
ED-WP-6,Wing Punch,Eidolon dupreanum,EtOH,WAY081,12/4/19,,,,,,,,
ED-WP-6,Wing Punch,Eidolon dupreanum,EtOH,WAY082,12/4/19,,,,,,,,
ED-WP-6,Wing Punch,Eidolon dupreanum,EtOH,WAY083,12/4/19,,,,,,,,
RM-TS-AL-1,Fetus,Rousettus madagascariensis,raw (aluminum),Fetus from ROU196,12/4/19,,,,,,,,
ED-PEL-A-6,Blood Pellet A,Eidolon dupreanum,raw,WAY054,12/4/19,,,,,,,,
ED-PEL-A-6,Blood Pellet A,Eidolon dupreanum,raw,WAY055,12/4/19,,,,,,,,
ED-PEL-A-6,Blood Pellet A,Eidolon dupreanum,raw,WAY056,12/4/19,,,,,,,,
ED-PEL-A-6,Blood Pellet A,Eidolon dupreanum,raw,WAY057,12/4/19,,,,,,,,
ED-PEL-A-6,Blood Pellet A,Eidolon dupreanum,raw,WAY058,12/4/19,,,,,,,,
ED-PEL-A-6,Blood Pellet A,Eidolon dupreanum,raw,WAY059,12/4/19,,,,,,,,
ED-PEL-A-6,Blood Pellet A,Eidolon dupreanum,raw,WAY060,12/4/19,,,,,,,,
ED-PEL-A-6,Blood Pellet A,Eidolon dupreanum,raw,WAY061,12/4/19,,,,,,,,
ED-PEL-A-6,Blood Pellet A,Eidolon dupreanum,raw,WAY062,12/4/19,,,,,,,,
ED-PEL-A-6,Blood Pellet A,Eidolon dupreanum,raw,WAY063,12/4/19,,,,,,,,
ED-PEL-A-6,Blood Pellet A,Eidolon dupreanum,raw,WAY064,12/4/19,,,,,,,,
